Typical Measured Spectrum of Semrock FF01-747/33 Optical Filter	
498.6	2.0144e-06
498.8	2.0625e-06
499.0	2.1117e-06
499.2	2.1621e-06
499.4	2.2137e-06
499.6	2.2665e-06
499.8	2.3206e-06
500.0	2.376e-06
500.2	2.4132e-06
500.4	2.451e-06
500.6	2.4893e-06
500.8	2.5283e-06
501.0	2.5348e-06
501.2	2.5411e-06
501.4	2.5474e-06
501.6	2.5538e-06
501.8	2.5601e-06
502.0	2.5665e-06
502.2	2.5729e-06
502.4	2.5793e-06
502.6	2.5857e-06
502.8	2.5922e-06
503.0	2.5986e-06
503.2	2.6051e-06
503.4	2.6116e-06
503.6	2.6181e-06
503.8	2.6246e-06
504.0	2.6311e-06
504.2	2.6377e-06
504.4	2.6442e-06
504.6	2.6236e-06
504.8	2.5781e-06
505.0	2.5333e-06
505.2	2.4893e-06
505.4	2.446e-06
505.6	2.4035e-06
505.8	2.3618e-06
506.0	2.3207e-06
506.2	2.2804e-06
506.4	2.2408e-06
506.6	2.2019e-06
506.8	2.1636e-06
507.0	2.126e-06
507.2	2.0891e-06
507.4	2.0528e-06
507.6	2.0171e-06
507.8	1.9821e-06
508.0	1.9477e-06
508.2	1.9106e-06
508.4	1.8158e-06
508.6	1.7257e-06
508.8	1.64e-06
509.0	1.5586e-06
509.2	1.4812e-06
509.4	1.4077e-06
509.6	1.3378e-06
509.8	1.2714e-06
510.0	1.2083e-06
510.2	1.1483e-06
510.4	1.0913e-06
510.6	1.0372e-06
510.8	9.8568e-07
511.0	9.3675e-07
511.2	8.9025e-07
511.4	8.4606e-07
511.6	8.0406e-07
511.8	7.6415e-07
512.0	7.0651e-07
512.2	6.4084e-07
512.4	5.8128e-07
512.6	5.2725e-07
512.8	4.7824e-07
513.0	4.3379e-07
513.2	3.9347e-07
513.4	3.569e-07
513.6	3.2373e-07
513.8	2.9364e-07
514.0	2.6635e-07
514.2	2.4159e-07
514.4	2.1914e-07
514.6	1.9877e-07
514.8	1.8029e-07
515.0	1.6354e-07
515.2	1.4834e-07
515.4	1.3455e-07
515.6	1.244e-07
515.8	1.2877e-07
516.0	1.3328e-07
516.2	1.3796e-07
516.4	1.428e-07
516.6	1.4781e-07
516.8	1.5299e-07
517.0	1.5836e-07
517.2	1.6391e-07
517.4	1.6966e-07
517.6	1.7562e-07
517.8	1.8178e-07
518.0	1.8815e-07
518.2	1.9475e-07
518.4	2.0158e-07
518.6	2.0865e-07
518.8	2.1597e-07
519.0	2.2355e-07
519.2	2.3139e-07
519.4	2.2487e-07
519.6	2.1284e-07
519.8	2.0146e-07
520.0	1.9068e-07
520.2	1.8048e-07
520.4	1.7082e-07
520.6	1.6169e-07
520.8	1.5304e-07
521.0	1.4485e-07
521.2	1.371e-07
521.4	1.2977e-07
521.6	1.2283e-07
521.8	1.1625e-07
522.0	1.1004e-07
522.2	1.0415e-07
522.4	9.8578e-08
522.6	9.3305e-08
522.8	8.8313e-08
523.0	8.3027e-08
523.2	7.6713e-08
523.4	7.088e-08
523.6	6.549e-08
523.8	6.0511e-08
524.0	5.5909e-08
524.2	5.1658e-08
524.4	4.773e-08
524.6	4.4101e-08
524.8	4.0747e-08
525.0	3.7649e-08
525.2	3.4786e-08
525.4	3.2141e-08
525.6	2.9697e-08
525.8	2.7439e-08
526.0	2.5352e-08
526.2	2.3425e-08
526.4	2.1643e-08
526.6	1.9998e-08
526.8	2.184e-08
527.0	2.4483e-08
527.2	2.7446e-08
527.4	3.0768e-08
527.6	3.4492e-08
527.8	3.8666e-08
528.0	4.3345e-08
528.2	4.8591e-08
528.4	5.4472e-08
528.6	6.1064e-08
528.8	6.8454e-08
529.0	7.6739e-08
529.2	8.6026e-08
529.4	9.6437e-08
529.6	1.0811e-07
529.8	1.2119e-07
530.0	1.3586e-07
530.2	1.523e-07
530.4	1.6286e-07
530.6	1.6476e-07
530.8	1.6669e-07
531.0	1.6864e-07
531.2	1.7061e-07
531.4	1.7261e-07
531.6	1.7462e-07
531.8	1.7667e-07
532.0	1.7873e-07
532.2	1.8082e-07
532.4	1.8294e-07
532.6	1.8508e-07
532.8	1.8724e-07
533.0	1.8943e-07
533.2	1.9164e-07
533.4	1.9388e-07
533.6	1.9615e-07
533.8	1.9844e-07
534.0	2.0007e-07
534.2	1.9111e-07
534.4	1.8254e-07
534.6	1.7436e-07
534.8	1.6655e-07
535.0	1.5909e-07
535.2	1.5196e-07
535.4	1.4515e-07
535.6	1.3865e-07
535.8	1.3243e-07
536.0	1.265e-07
536.2	1.2083e-07
536.4	1.1542e-07
536.6	1.1024e-07
536.8	1.053e-07
537.0	1.0059e-07
537.2	9.6078e-08
537.4	9.1773e-08
537.6	8.7661e-08
537.8	8.8159e-08
538.0	9.0888e-08
538.2	9.37e-08
538.4	9.66e-08
538.6	9.959e-08
538.8	1.0267e-07
539.0	1.0585e-07
539.2	1.0913e-07
539.4	1.125e-07
539.6	1.1598e-07
539.8	1.1957e-07
540.0	1.2327e-07
540.2	1.2709e-07
540.4	1.3102e-07
540.6	1.3508e-07
540.8	1.3926e-07
541.0	1.4357e-07
541.2	1.4801e-07
541.4	1.5148e-07
541.6	1.5243e-07
541.8	1.5338e-07
542.0	1.5434e-07
542.2	1.553e-07
542.4	1.5627e-07
542.6	1.5725e-07
542.8	1.5823e-07
543.0	1.5922e-07
543.2	1.5643e-07
543.4	1.537e-07
543.6	1.5101e-07
543.8	1.4655e-07
544.0	1.4026e-07
544.2	1.3423e-07
544.4	1.2847e-07
544.6	1.2295e-07
544.8	1.1767e-07
545.0	1.1262e-07
545.2	1.0779e-07
545.4	1.0316e-07
545.6	9.8729e-08
545.8	9.449e-08
546.0	9.0433e-08
546.2	8.655e-08
546.4	8.2833e-08
546.6	7.9277e-08
546.8	7.5873e-08
547.0	7.2615e-08
547.2	6.9497e-08
547.4	6.653e-08
547.6	6.6952e-08
547.8	6.7376e-08
548.0	6.7803e-08
548.2	6.8233e-08
548.4	6.8666e-08
548.6	6.9101e-08
548.8	6.9539e-08
549.0	6.998e-08
549.2	7.0424e-08
549.4	7.087e-08
549.6	7.132e-08
549.8	7.1772e-08
550.0	7.2227e-08
550.2	7.2685e-08
550.4	7.3146e-08
550.6	7.3609e-08
550.8	7.4076e-08
551.0	7.4546e-08
551.2	7.1128e-08
551.4	6.4915e-08
551.6	5.9244e-08
551.8	5.4069e-08
552.0	4.9346e-08
552.2	4.5036e-08
552.4	4.1102e-08
552.6	3.7512e-08
552.8	3.4235e-08
553.0	3.1245e-08
553.2	2.8515e-08
553.4	2.6025e-08
553.6	2.3751e-08
553.8	2.1677e-08
554.0	1.9783e-08
554.2	1.8055e-08
554.4	1.6478e-08
554.6	1.5039e-08
554.8	1.4e-08
555.0	1.5585e-08
555.2	1.7349e-08
555.4	1.9313e-08
555.6	2.1499e-08
555.8	2.3933e-08
556.0	2.6642e-08
556.2	2.9657e-08
556.4	3.3014e-08
556.6	3.6751e-08
556.8	4.0911e-08
557.0	4.5542e-08
557.2	5.0697e-08
557.4	5.6435e-08
557.6	6.2823e-08
557.8	6.9934e-08
558.0	7.785e-08
558.2	8.6662e-08
558.4	9.6472e-08
558.6	1.0e-07
558.8	1.0e-07
559.0	1.0e-07
559.2	1.0e-07
559.4	1.0e-07
559.6	1.0e-07
559.8	1.0e-07
560.0	1.0e-07
560.2	1.0e-07
560.4	1.0e-07
560.6	1.0e-07
560.8	1.0e-07
561.0	1.0e-07
561.2	1.0e-07
561.4	1.0e-07
561.6	1.0e-07
561.8	1.0e-07
562.0	1.0e-07
562.2	1.0e-07
562.4	1.0e-07
562.6	1.0e-07
562.8	1.0e-07
563.0	1.0e-07
563.2	1.0e-07
563.4	1.0e-07
563.6	1.0e-07
563.8	1.0e-07
564.0	1.0e-07
564.2	1.0e-07
564.4	1.0e-07
564.6	1.0e-07
564.8	1.0e-07
565.0	1.0e-07
565.2	1.0e-07
565.4	1.0e-07
565.6	1.0e-07
565.8	1.0e-07
566.0	1.0e-07
566.2	1.0e-07
566.4	1.0e-07
566.6	1.0e-07
566.8	1.0e-07
567.0	1.0e-07
567.2	1.0e-07
567.4	1.0e-07
567.6	1.0e-07
567.8	1.0e-07
568.0	1.0e-07
568.2	1.0e-07
568.4	1.0e-07
568.6	1.0e-07
568.8	1.0e-07
569.0	1.0e-07
569.2	1.0e-07
569.4	1.0e-07
569.6	1.0e-07
569.8	1.0e-07
570.0	1.0e-07
570.2	1.0e-07
570.4	1.0e-07
570.6	1.0e-07
570.8	1.0e-07
571.0	1.0e-07
571.2	1.0e-07
571.4	1.0e-07
571.6	1.0e-07
571.8	1.0e-07
572.0	1.0e-07
572.2	1.0e-07
572.4	1.0e-07
572.6	1.0e-07
572.8	1.0e-07
573.0	1.0e-07
573.2	1.0e-07
573.4	1.0e-07
573.6	1.0e-07
573.8	1.0e-07
574.0	1.0e-07
574.2	1.0e-07
574.4	1.0e-07
574.6	1.0e-07
574.8	1.0e-07
575.0	1.0e-07
575.2	1.0e-07
575.4	1.0e-07
575.6	1.0e-07
575.8	1.0e-07
576.0	1.0e-07
576.2	1.0e-07
576.4	1.0e-07
576.6	1.0e-07
576.8	1.0e-07
577.0	1.0e-07
577.2	1.0e-07
577.4	1.0e-07
577.6	1.0e-07
577.8	1.0e-07
578.0	1.0e-07
578.2	1.0e-07
578.4	1.0e-07
578.6	1.0e-07
578.8	1.0e-07
579.0	1.0e-07
579.2	1.0e-07
579.4	1.0e-07
579.6	1.0e-07
579.8	1.0e-07
580.0	1.0e-07
580.2	1.0e-07
580.4	1.0e-07
580.6	1.0e-07
580.8	1.0e-07
581.0	1.0e-07
581.2	1.0e-07
581.4	1.0e-07
581.6	1.0e-07
581.8	1.0e-07
582.0	1.0e-07
582.2	1.0e-07
582.4	1.0e-07
582.6	1.0e-07
582.8	1.0e-07
583.0	1.0e-07
583.2	1.0e-07
583.4	1.0e-07
583.6	1.0e-07
583.8	1.0e-07
584.0	1.0e-07
584.2	1.0e-07
584.4	1.0e-07
584.6	1.0e-07
584.8	1.0e-07
585.0	1.0e-07
585.2	1.0e-07
585.4	1.0e-07
585.6	1.0e-07
585.8	1.0e-07
586.0	1.0e-07
586.2	1.0e-07
586.4	1.0e-07
586.6	1.0e-07
586.8	1.0e-07
587.0	1.0e-07
587.2	1.0e-07
587.4	1.0e-07
587.6	1.0e-07
587.8	1.0e-07
588.0	1.0e-07
588.2	1.0e-07
588.4	1.0e-07
588.6	1.0e-07
588.8	1.0e-07
589.0	1.0e-07
589.2	1.0e-07
589.4	1.0e-07
589.6	1.0e-07
589.8	1.0e-07
590.0	1.0e-07
590.2	1.0e-07
590.4	1.0e-07
590.6	1.0e-07
590.8	1.0e-07
591.0	1.0e-07
591.2	1.0e-07
591.4	1.0e-07
591.6	1.0e-07
591.8	1.0e-07
592.0	1.0e-07
592.2	1.0e-07
592.4	1.0e-07
592.6	1.0e-07
592.8	1.0e-07
593.0	1.0e-07
593.2	1.0e-07
593.4	1.0e-07
593.6	1.0e-07
593.8	1.0e-07
594.0	1.0e-07
594.2	1.0e-07
594.4	1.0e-07
594.6	1.0e-07
594.8	1.0e-07
595.0	1.0e-07
595.2	1.0e-07
595.4	1.0e-07
595.6	1.0e-07
595.8	1.0e-07
596.0	1.0e-07
596.2	1.0e-07
596.4	1.0e-07
596.6	1.0e-07
596.8	1.0e-07
597.0	1.0e-07
597.2	1.0e-07
597.4	1.0e-07
597.6	1.0e-07
597.8	1.0e-07
598.0	1.0e-07
598.2	1.0e-07
598.4	1.0e-07
598.6	1.0e-07
598.8	1.0e-07
599.0	1.0e-07
599.2	1.0e-07
599.4	1.0e-07
599.6	1.0e-07
599.8	1.0e-07
600.0	1.0e-07
600.2	1.0e-07
600.4	1.0e-07
600.6	1.0e-07
600.8	1.0e-07
601.0	1.0e-07
601.2	1.0e-07
601.4	1.0e-07
601.6	1.0e-07
601.8	1.0e-07
602.0	1.0e-07
602.2	1.0e-07
602.4	1.0e-07
602.6	1.0e-07
602.8	1.0e-07
603.0	1.0e-07
603.2	1.0e-07
603.4	1.0e-07
603.6	1.0e-07
603.8	1.0e-07
604.0	1.0e-07
604.2	1.0e-07
604.4	1.0e-07
604.6	1.0e-07
604.8	1.0e-07
605.0	1.0e-07
605.2	1.0e-07
605.4	1.0e-07
605.6	1.0e-07
605.8	1.0e-07
606.0	1.0e-07
606.2	1.0e-07
606.4	1.0e-07
606.6	1.0e-07
606.8	1.0e-07
607.0	1.0e-07
607.2	1.0e-07
607.4	1.0e-07
607.6	1.0e-07
607.8	1.0e-07
608.0	1.0e-07
608.2	1.0e-07
608.4	1.0e-07
608.6	1.0e-07
608.8	1.0e-07
609.0	1.0e-07
609.2	1.0e-07
609.4	1.0e-07
609.6	1.0e-07
609.8	1.0e-07
610.0	1.0e-07
610.2	1.0e-07
610.4	1.0e-07
610.6	1.0e-07
610.8	1.0e-07
611.0	1.0e-07
611.2	1.0e-07
611.4	1.0e-07
611.6	1.0e-07
611.8	1.0e-07
612.0	1.0e-07
612.2	1.0e-07
612.4	1.0e-07
612.6	1.0e-07
612.8	1.0e-07
613.0	1.0e-07
613.2	1.0e-07
613.4	1.0e-07
613.6	1.0e-07
613.8	1.0e-07
614.0	1.0e-07
614.2	1.0e-07
614.4	1.0e-07
614.6	1.0e-07
614.8	1.0e-07
615.0	1.0e-07
615.2	1.0e-07
615.4	1.0e-07
615.6	1.0e-07
615.8	1.0e-07
616.0	1.0e-07
616.2	1.0e-07
616.4	1.0e-07
616.6	1.0e-07
616.8	1.0e-07
617.0	1.0e-07
617.2	1.0e-07
617.4	1.0e-07
617.6	1.0e-07
617.8	1.0e-07
618.0	1.0e-07
618.2	1.0e-07
618.4	1.0e-07
618.6	1.0e-07
618.8	1.0e-07
619.0	1.0e-07
619.2	1.0e-07
619.4	1.0e-07
619.6	1.0e-07
619.8	1.0e-07
620.0	1.0e-07
620.2	1.0e-07
620.4	1.0e-07
620.6	1.0e-07
620.8	1.0e-07
621.0	1.0e-07
621.2	1.0e-07
621.4	1.0e-07
621.6	1.0e-07
621.8	1.0e-07
622.0	1.0e-07
622.2	1.0e-07
622.4	1.0e-07
622.6	1.0e-07
622.8	1.0e-07
623.0	1.0e-07
623.2	1.0e-07
623.4	1.0e-07
623.6	1.0e-07
623.8	1.0e-07
624.0	1.0e-07
624.2	1.0e-07
624.4	1.0e-07
624.6	1.0e-07
624.8	1.0e-07
625.0	1.0e-07
625.2	1.0e-07
625.4	1.0e-07
625.6	1.0e-07
625.8	1.0e-07
626.0	1.0e-07
626.2	1.0e-07
626.4	1.0e-07
626.6	1.0e-07
626.8	1.0e-07
627.0	1.0e-07
627.2	1.0e-07
627.4	1.0e-07
627.6	1.0e-07
627.8	1.0e-07
628.0	1.0e-07
628.2	1.0e-07
628.4	1.0e-07
628.6	1.0e-07
628.8	1.0e-07
629.0	1.0e-07
629.2	1.0e-07
629.4	1.0e-07
629.6	1.0e-07
629.8	1.0e-07
630.0	1.0e-07
630.2	1.0e-07
630.4	1.0e-07
630.6	1.0e-07
630.8	1.0e-07
631.0	1.0e-07
631.2	1.0e-07
631.4	1.0e-07
631.6	1.0e-07
631.8	1.0e-07
632.0	1.0e-07
632.2	1.0e-07
632.4	1.0e-07
632.6	1.0e-07
632.8	1.0e-07
633.0	1.0e-07
633.2	1.0e-07
633.4	1.0e-07
633.6	1.0e-07
633.8	1.0e-07
634.0	1.0e-07
634.2	1.0e-07
634.4	1.0e-07
634.6	1.0e-07
634.8	1.0e-07
635.0	1.0e-07
635.2	1.0e-07
635.4	1.0e-07
635.6	1.0e-07
635.8	1.0e-07
636.0	1.0e-07
636.2	1.0e-07
636.4	1.0e-07
636.6	1.0e-07
636.8	1.0e-07
637.0	1.0e-07
637.2	1.0e-07
637.4	1.0e-07
637.6	1.0e-07
637.8	1.0e-07
638.0	1.0e-07
638.2	1.0e-07
638.4	1.0e-07
638.6	1.0e-07
638.8	1.0e-07
639.0	1.0e-07
639.2	1.0e-07
639.4	1.0e-07
639.6	1.0e-07
639.8	1.0e-07
640.0	1.0e-07
640.2	1.0e-07
640.4	1.0e-07
640.6	1.0e-07
640.8	1.0e-07
641.0	1.0e-07
641.2	1.0e-07
641.4	1.0e-07
641.6	1.0e-07
641.8	1.0e-07
642.0	1.0e-07
642.2	1.0e-07
642.4	1.0e-07
642.6	1.0e-07
642.8	1.0e-07
643.0	1.0e-07
643.2	1.0e-07
643.4	1.0e-07
643.6	1.0e-07
643.8	1.0e-07
644.0	1.0e-07
644.2	1.0e-07
644.4	1.0e-07
644.6	1.0e-07
644.8	1.0e-07
645.0	1.0e-07
645.2	1.0e-07
645.4	1.0e-07
645.6	1.0e-07
645.8	1.0e-07
646.0	1.0e-07
646.2	1.0e-07
646.4	1.0e-07
646.6	1.0e-07
646.8	1.0e-07
647.0	1.0e-07
647.2	1.0e-07
647.4	1.0e-07
647.6	1.0e-07
647.8	1.0e-07
648.0	1.0e-07
648.2	1.0e-07
648.4	1.0e-07
648.6	1.0e-07
648.8	1.0e-07
649.0	1.0e-07
649.2	9.9101e-08
649.4	8.9109e-08
649.6	8.0125e-08
649.8	7.2046e-08
650.0	6.4782e-08
650.2	5.8251e-08
650.4	5.2378e-08
650.6	4.7097e-08
650.8	4.2348e-08
651.0	3.8078e-08
651.2	3.4239e-08
651.4	3.0787e-08
651.6	2.7683e-08
651.8	2.4892e-08
652.0	2.2382e-08
652.2	2.0126e-08
652.4	1.8514e-08
652.6	1.8466e-08
652.8	1.8418e-08
653.0	1.837e-08
653.2	1.8323e-08
653.4	1.8275e-08
653.6	1.8228e-08
653.8	1.818e-08
654.0	1.8133e-08
654.2	1.8086e-08
654.4	1.8039e-08
654.6	1.7992e-08
654.8	1.7946e-08
655.0	1.7899e-08
655.2	1.7853e-08
655.4	1.7806e-08
655.6	1.776e-08
655.8	1.7714e-08
656.0	1.8673e-08
656.2	2.0039e-08
656.4	2.1506e-08
656.6	2.308e-08
656.8	2.477e-08
657.0	2.6583e-08
657.2	2.8529e-08
657.4	3.0617e-08
657.6	3.2858e-08
657.8	3.5263e-08
658.0	3.7844e-08
658.2	4.0614e-08
658.4	4.3587e-08
658.6	4.6778e-08
658.8	5.0202e-08
659.0	5.3876e-08
659.2	5.782e-08
659.4	6.2052e-08
659.6	6.6594e-08
659.8	7.1469e-08
660.0	7.67e-08
660.2	8.2315e-08
660.4	8.834e-08
660.6	9.4806e-08
660.8	1.0e-07
661.0	1.0e-07
661.2	1.0e-07
661.4	1.0e-07
661.6	1.0e-07
661.8	1.0e-07
662.0	1.0e-07
662.2	1.0e-07
662.4	1.0e-07
662.6	1.0e-07
662.8	1.0e-07
663.0	1.0e-07
663.2	1.0e-07
663.4	1.0e-07
663.6	1.0e-07
663.8	1.0e-07
664.0	1.0e-07
664.2	1.0e-07
664.4	1.0e-07
664.6	1.0e-07
664.8	1.0e-07
665.0	1.0e-07
665.2	1.0e-07
665.4	1.0e-07
665.6	1.0e-07
665.8	1.0e-07
666.0	1.0e-07
666.2	1.0e-07
666.4	1.0e-07
666.6	1.0e-07
666.8	1.0e-07
667.0	1.0e-07
667.2	1.0e-07
667.4	1.0e-07
667.6	1.0e-07
667.8	1.0e-07
668.0	1.0e-07
668.2	1.0e-07
668.4	1.0e-07
668.6	1.0e-07
668.8	1.0e-07
669.0	1.0e-07
669.2	1.0e-07
669.4	1.0e-07
669.6	1.0e-07
669.8	1.0e-07
670.0	1.0e-07
670.2	1.0e-07
670.4	1.0e-07
670.6	1.0e-07
670.8	1.0e-07
671.0	1.0e-07
671.2	1.0e-07
671.4	1.0e-07
671.6	1.0e-07
671.8	1.0e-07
672.0	1.0e-07
672.2	1.0e-07
672.4	1.0e-07
672.6	1.0e-07
672.8	1.0e-07
673.0	1.0e-07
673.2	1.0e-07
673.4	1.0e-07
673.6	1.0e-07
673.8	1.0e-07
674.0	1.0e-07
674.2	1.0e-07
674.4	1.0e-07
674.6	1.0e-07
674.8	1.0e-07
675.0	1.0e-07
675.2	1.0e-07
675.4	1.0e-07
675.6	9.6786e-08
675.8	9.2551e-08
676.0	8.8502e-08
676.2	8.4629e-08
676.4	8.0926e-08
676.6	7.7385e-08
676.8	7.3999e-08
677.0	7.0761e-08
677.2	6.7664e-08
677.4	6.4703e-08
677.6	6.1872e-08
677.8	5.9165e-08
678.0	5.6576e-08
678.2	5.41e-08
678.4	5.1733e-08
678.6	4.9469e-08
678.8	4.7305e-08
679.0	4.5235e-08
679.2	4.3255e-08
679.4	4.1363e-08
679.6	3.9553e-08
679.8	3.7822e-08
680.0	3.6167e-08
680.2	3.4584e-08
680.4	3.3658e-08
680.6	3.4745e-08
680.8	3.5866e-08
681.0	3.7024e-08
681.2	3.8219e-08
681.4	3.9452e-08
681.6	4.0726e-08
681.8	4.204e-08
682.0	4.3397e-08
682.2	4.4798e-08
682.4	4.6244e-08
682.6	4.7736e-08
682.8	4.9277e-08
683.0	5.0867e-08
683.2	5.2509e-08
683.4	5.4204e-08
683.6	5.5954e-08
683.8	5.776e-08
684.0	5.9624e-08
684.2	6.1548e-08
684.4	6.3535e-08
684.6	6.5586e-08
684.8	6.7702e-08
685.0	6.9888e-08
685.2	7.2143e-08
685.4	7.2567e-08
685.6	7.2279e-08
685.8	7.1992e-08
686.0	7.1707e-08
686.2	7.1422e-08
686.4	7.1139e-08
686.6	7.0856e-08
686.8	7.0575e-08
687.0	7.0295e-08
687.2	7.0016e-08
687.4	6.9738e-08
687.6	6.9462e-08
687.8	6.9186e-08
688.0	6.8912e-08
688.2	6.8638e-08
688.4	6.8366e-08
688.6	6.8095e-08
688.8	6.7824e-08
689.0	6.7555e-08
689.2	6.7287e-08
689.4	6.702e-08
689.6	6.6754e-08
689.8	6.649e-08
690.0	6.6226e-08
690.2	6.6212e-08
690.4	6.7037e-08
690.6	6.7873e-08
690.8	6.8719e-08
691.0	6.9576e-08
691.2	7.0443e-08
691.4	7.1322e-08
691.6	7.2211e-08
691.8	7.3111e-08
692.0	7.4022e-08
692.2	7.4945e-08
692.4	7.588e-08
692.6	7.6826e-08
692.8	7.7783e-08
693.0	7.8753e-08
693.2	7.9735e-08
693.4	8.0729e-08
693.6	8.1736e-08
693.8	8.2755e-08
694.0	8.3786e-08
694.2	8.4831e-08
694.4	8.5888e-08
694.6	8.6959e-08
694.8	8.8043e-08
695.0	8.9141e-08
695.2	8.967e-08
695.4	8.9997e-08
695.6	9.0325e-08
695.8	9.0654e-08
696.0	9.0984e-08
696.2	9.1316e-08
696.4	9.1649e-08
696.6	9.1983e-08
696.8	9.2318e-08
697.0	9.2654e-08
697.2	9.2992e-08
697.4	9.3331e-08
697.6	9.3671e-08
697.8	9.4013e-08
698.0	9.4355e-08
698.2	9.4699e-08
698.4	9.5044e-08
698.6	9.5391e-08
698.8	9.5738e-08
699.0	9.6087e-08
699.2	9.6438e-08
699.4	9.6789e-08
699.6	9.7142e-08
699.8	9.7496e-08
700.0	9.7945e-08
700.2	9.8721e-08
700.4	9.9503e-08
700.6	1.0029e-07
700.8	1.0109e-07
701.0	1.0189e-07
701.2	1.0269e-07
701.4	1.0351e-07
701.6	1.0433e-07
701.8	1.0516e-07
702.0	1.0599e-07
702.2	1.0683e-07
702.4	1.0767e-07
702.6	1.0853e-07
702.8	1.0939e-07
703.0	1.1025e-07
703.2	1.1113e-07
703.4	1.1201e-07
703.6	1.129e-07
703.8	1.1334e-07
704.0	1.1316e-07
704.2	1.1297e-07
704.4	1.1279e-07
704.6	1.1261e-07
704.8	1.1243e-07
705.0	1.1225e-07
705.2	1.1207e-07
705.4	1.1189e-07
705.6	1.1171e-07
705.8	1.1153e-07
706.0	1.1135e-07
706.2	1.1117e-07
706.4	1.11e-07
706.6	1.1082e-07
706.8	1.1064e-07
707.0	1.1046e-07
707.2	1.1032e-07
707.4	1.1277e-07
707.6	1.1526e-07
707.8	1.1782e-07
708.0	1.2043e-07
708.2	1.2309e-07
708.4	1.2582e-07
708.6	1.2861e-07
708.8	1.3145e-07
709.0	1.3437e-07
709.2	1.3734e-07
709.4	1.4038e-07
709.6	1.3167e-07
709.8	1.0242e-07
710.0	7.9677e-08
710.2	6.1981e-08
710.4	4.8215e-08
710.6	3.7507e-08
710.8	2.9177e-08
711.0	2.2697e-08
711.2	6.8648e-08
711.4	2.5707e-08
711.6	3.8996e-08
711.8	5.4437e-08
712.0	1.7093e-08
712.2	3.013e-08
712.4	1.5967e-08
712.6	1.5866e-08
712.8	1.5855e-08
713.0	1.5823e-08
713.2	3.3432e-08
713.4	2.7974e-08
713.6	2.3949e-08
713.8	1.0153e-07
714.0	4.957e-08
714.2	3.1741e-08
714.4	4.5578e-08
714.6	1.1685e-07
714.8	1.8194e-07
715.0	7.9492e-08
715.2	4.2906e-08
715.4	1.9473e-08
715.6	1.1366e-07
715.8	9.4733e-08
716.0	1.3467e-07
716.2	2.4451e-08
716.4	9.3638e-08
716.6	2.9033e-08
716.8	3.2066e-08
717.0	4.2034e-08
717.2	2.273e-08
717.4	2.984e-07
717.6	1.0138e-07
717.8	1.6624e-07
718.0	1.7393e-07
718.2	1.3449e-07
718.4	6.6361e-08
718.6	1.2577e-07
718.8	2.7753e-07
719.0	2.4933e-07
719.2	3.079e-07
719.4	4.3337e-07
719.6	5.8357e-07
719.8	6.4679e-07
720.0	5.7249e-07
720.2	9.6914e-07
720.4	1.2063e-06
720.6	1.6697e-06
720.8	1.9241e-06
721.0	2.5571e-06
721.2	3.3289e-06
721.4	3.9991e-06
721.6	5.6032e-06
721.8	7.2199e-06
722.0	9.5454e-06
722.2	1.288e-05
722.4	1.724e-05
722.6	2.334e-05
722.8	2.9357e-05
723.0	4.2314e-05
723.2	5.8201e-05
723.4	7.9537e-05
723.6	1.1064e-04
723.8	1.5553e-04
724.0	2.2215e-04
724.2	3.065e-04
724.4	4.4291e-04
724.6	6.4958e-04
724.8	9.6242e-04
725.0	0.00145
725.2	0.00222
725.4	0.00341
725.6	0.00534
725.8	0.00859
726.0	0.01398
726.2	0.02348
726.4	0.04067
726.6	0.07209
726.8	0.16097
727.0	0.28153
727.2	0.46093
727.4	0.67061
727.6	0.84429
727.8	0.93802
728.0	0.97205
728.2	0.97679
728.4	0.97551
728.6	0.97544
728.8	0.97695
729.0	0.9793
729.2	0.98118
729.4	0.98111
729.6	0.97952
729.8	0.97662
730.0	0.97284
730.2	0.96962
730.4	0.96655
730.6	0.96632
730.8	0.967
731.0	0.96929
731.2	0.97202
731.4	0.976
731.6	0.97929
731.8	0.98269
732.0	0.98603
732.2	0.98844
732.4	0.99021
732.6	0.99112
732.8	0.99132
733.0	0.99047
733.2	0.9901
733.4	0.98865
733.6	0.98713
733.8	0.98646
734.0	0.98525
734.2	0.98401
734.4	0.98288
734.6	0.98206
734.8	0.98185
735.0	0.98166
735.2	0.98152
735.4	0.98142
735.6	0.98162
735.8	0.98177
736.0	0.98199
736.2	0.98176
736.4	0.98209
736.6	0.98213
736.8	0.9823
737.0	0.98192
737.2	0.98265
737.4	0.98295
737.6	0.98315
737.8	0.98347
738.0	0.98653
738.2	0.98961
738.4	0.99054
738.6	0.992
738.8	0.99323
739.0	0.99402
739.2	0.99521
739.4	0.9953
739.6	0.99622
739.8	0.99689
740.0	0.99693
740.2	0.9966
740.4	0.99616
740.6	0.99473
740.8	0.99377
741.0	0.99233
741.2	0.99012
741.4	0.98761
741.6	0.98633
741.8	0.98471
742.0	0.9827
742.2	0.98049
742.4	0.97936
742.6	0.97838
742.8	0.97736
743.0	0.97685
743.2	0.97702
743.4	0.9774
743.6	0.97859
743.8	0.97973
744.0	0.98064
744.2	0.98277
744.4	0.98503
744.6	0.98719
744.8	0.98903
745.0	0.99134
745.2	0.99357
745.4	0.99456
745.6	0.99558
745.8	0.99701
746.0	0.99722
746.2	0.99737
